gender,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city
1,20,3,14905,763,0,1,0,0,0,0,1,1,0,0,0,0,0,Thônex
1,20,0,1269,56,1,0,0,0,0,0,1,1,0,0,0,0,0,Colombier (NE)
1,22,17,12607,480,1,1,1,0,0,0,2,0,0,1,0,0,0,Ulm
1,19,2,7606,160,1,0,0,0,0,0,1,1,0,0,0,0,0,Annemasse
1,19,7,3020,255,1,1,1,0,0,1,1,0,0,1,0,0,0,Oftringen
1,21,4,1590,23,1,0,1,0,0,0,2,0,0,1,1,0,0,
1,24,6,16013,782,1,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,23,3,12249,327,1,0,0,0,0,0,1,0,0,1,0,0,0,Mellingen
1,20,4,2237,139,0,1,0,0,0,0,1,1,0,0,0,0,0,La Baume
1,23,2,5206,102,0,1,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,26,2,9818,278,1,0,0,0,0,0,1,0,0,1,0,0,0,Sankt Gallen
1,21,0,6367,328,1,0,0,0,0,0,1,1,0,0,0,0,0,Morges
1,23,5,8805,146,1,1,1,0,0,1,1,0,0,1,0,0,0,Heerbrugg
1,24,1,9702,276,0,0,1,0,0,0,1,0,0,1,0,0,0,Reinach (BL)
1,25,15,14245,1109,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,19,4,5510,178,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,22,12,4567,261,1,1,1,0,0,0,1,1,0,0,0,0,0,Altkirch
1,20,7,1704,27,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,24,3,3187,23,1,0,0,0,0,0,1,0,0,1,0,0,0,Bad Säckingen
1,19,5,8842,555,1,1,0,0,0,0,3,0,1,1,0,0,0,Baden
1,19,3,6336,155,1,1,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,21,5,1295,29,1,1,0,0,0,0,1,0,0,1,0,0,0,Rheinfelden (Baden)
1,23,15,6636,387,1,1,0,0,0,0,1,1,0,0,0,0,0,Chaumont
1,21,26,4989,99,0,1,1,0,0,1,1,0,0,0,1,0,0,Torino
1,21,3,3264,175,0,1,0,0,0,1,3,1,1,1,0,0,0,Fribourg
1,23,9,3258,61,0,0,1,0,1,1,1,0,0,1,0,0,0,Denzlingen
1,21,10,9629,214,1,1,1,0,0,1,1,0,0,1,0,0,0,Baden
1,22,10,9868,771,0,1,0,0,0,1,1,1,0,0,0,0,0,Estavayer-le-Lac
1,25,7,9852,501,1,1,1,0,0,0,5,1,1,0,1,1,0,Lausanne
1,19,6,21042,695,0,1,1,0,0,0,1,0,0,1,0,0,0,Olten
1,22,4,9708,165,1,1,1,0,0,0,1,0,0,1,0,0,0,Winterthur
1,23,4,1186,48,1,1,1,0,0,1,1,0,0,1,0,0,0,Gurtweil
1,24,12,3095,42,1,1,1,0,0,1,1,0,0,1,0,0,0,Mainz
1,20,4,7355,257,1,1,1,0,0,1,1,1,0,0,0,0,0,Dijon
1,24,7,346,9,1,1,0,0,0,0,1,1,0,0,0,0,0,Veynes
1,22,30,6595,155,0,0,1,0,0,1,1,0,0,1,0,0,0,Dulliken
1,19,4,6986,223,0,1,0,0,0,0,1,0,0,1,0,0,0,Rheinfelden (Baden)
1,19,5,4366,106,0,0,0,0,0,1,1,0,1,0,0,0,0,Erlangen
1,24,7,8467,170,0,1,0,0,0,0,1,0,0,1,0,0,0,Stansstad
1,21,5,4249,79,1,1,1,0,0,1,1,0,0,1,0,0,0,Rüeggisberg
1,19,5,4669,190,0,0,1,0,0,0,1,0,0,0,0,0,1,Lancy
1,24,29,18206,466,1,0,0,0,0,1,2,0,1,0,0,1,0,Zurich
1,21,11,1342,22,0,0,1,0,0,0,1,0,0,1,0,0,0,Biel
1,21,16,17517,1169,1,0,0,0,0,0,1,1,0,0,0,0,0,La Côte-aux-Fées
1,21,2,1503,51,0,1,0,0,0,0,1,1,0,0,0,0,0,Fribourg
1,23,4,385,2,0,0,0,0,0,0,1,0,0,0,1,0,0,None
1,22,1,8819,186,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,19,1,22,1,1,1,0,0,1,0,2,1,0,0,0,0,0,Genève
1,21,8,6036,130,1,1,0,0,0,1,1,0,0,1,0,0,0,Liestal
1,20,1,1193,58,0,0,1,0,0,0,1,1,0,0,0,0,0,Martigny
1,25,9,2555,85,1,0,0,0,0,0,1,0,0,1,0,0,0,Oensingen
1,25,5,11454,580,0,0,1,0,0,1,1,0,0,1,0,0,0,Fribourg
1,24,5,4359,290,0,1,0,0,0,0,1,1,0,0,0,0,0,Grenoble
1,24,7,9626,259,1,1,1,0,0,1,1,0,0,1,0,0,0,Hasle bei Burgdorf
1,24,5,148,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Köln
1,22,13,4613,79,0,0,1,0,0,0,1,0,0,1,0,0,0,Gurtweil
1,22,7,23750,813,1,0,0,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,21,3,12421,264,1,1,1,0,0,1,1,1,0,0,0,0,0,Grenoble
1,24,0,31,0,1,1,1,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,25,2,2090,19,1,1,1,0,0,1,1,0,0,0,1,0,0,Torino
1,19,27,8337,94,0,1,0,0,0,1,1,0,0,1,0,0,0,Strengelbach
1,24,5,5005,84,1,1,0,0,0,0,1,1,0,0,0,0,0,Dijon
1,19,1,354,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Fontaine-lès-Luxeuil
1,24,9,2103,219,0,1,0,0,0,0,1,1,0,0,0,0,0,Dombresson
1,20,9,821,27,1,1,0,0,0,1,1,0,0,0,1,0,0,Racconigi
1,19,2,12946,300,1,1,1,0,0,1,1,0,0,1,0,0,0,Gundelfingen
1,19,11,5000,101,1,0,0,0,0,0,1,1,0,0,0,0,0,Bollwiller
1,26,11,2297,67,0,1,1,0,0,0,1,0,0,1,0,0,0,Hainburg
1,22,4,8098,168,1,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,19,9,12788,608,0,1,0,0,0,1,1,0,0,1,0,0,0,Oftringen
1,19,16,1900,98,1,1,0,0,1,0,2,1,0,0,0,1,0,Tramelan
1,21,5,1261,22,1,1,1,0,0,0,1,0,0,0,1,0,0,Torino
1,20,18,9958,290,1,1,1,0,0,0,1,0,0,1,0,0,0,Wangen bei Olten
1,19,9,7162,99,1,0,0,0,1,0,1,0,0,1,0,0,0,Oberbuchsiten
1,19,3,777,9,1,1,1,0,0,0,1,0,1,0,0,0,0,Cavaglio D'agogna
1,25,9,8914,283,1,1,1,0,0,0,1,0,0,1,0,0,0,Merenschwand
1,21,9,4897,101,0,0,1,0,0,1,1,0,0,1,0,0,0,Ittigen
1,24,6,8354,399,1,0,0,0,0,0,3,0,1,1,0,0,0,Zürich
1,19,6,2563,101,0,1,0,0,0,0,1,1,0,0,0,0,0,Arbaz
1,21,10,1621,9,0,1,0,0,0,1,1,0,0,1,0,0,0,Furtwangen im Schwarzwald
1,22,15,14015,378,1,1,1,0,0,1,2,0,1,1,0,0,0,Klettgau
1,20,3,7777,462,1,1,0,0,0,0,1,1,0,0,0,0,0,Genève
1,20,7,6013,216,0,1,0,0,0,0,1,0,0,1,0,0,0,Gstaad
1,26,0,317,8,0,0,0,0,0,0,1,0,0,1,0,0,0,Karlsruhe
1,24,3,10366,418,1,1,0,0,0,0,1,1,0,0,0,0,0,Châteaurenard
1,20,3,2038,59,1,0,1,0,0,1,1,1,0,0,0,0,0,Chassieu
1,19,1,6360,215,1,0,0,0,0,0,1,1,0,0,0,0,0,Lons-le-Saunier
1,22,11,11781,709,0,0,1,0,0,0,1,0,0,1,0,0,0,Bellikon
1,23,5,4586,354,0,1,0,0,0,0,1,1,0,0,0,0,0,Mennecy
1,22,2,321,1,1,1,1,0,0,0,1,0,0,1,0,0,0,Darmstadt
1,20,8,5446,120,1,0,0,0,0,0,1,1,0,0,0,0,0,Belfort
1,24,10,5358,90,0,1,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,26,3,6800,237,1,1,1,0,0,0,1,0,0,1,0,0,0,Frankfurt am Main
1,23,2,2834,76,0,1,0,0,0,0,1,0,0,1,0,0,0,Trier
1,20,16,19662,945,1,0,1,0,0,0,1,0,0,1,0,0,0,Winterthur
1,24,8,5364,115,1,0,0,0,0,0,1,0,0,1,0,0,0,Esslingen am Neckar
1,20,16,16903,1253,0,1,1,0,0,0,3,1,0,1,0,1,0,Zürich
1,19,7,5663,95,1,1,0,0,0,0,5,1,1,1,0,1,0,Görwihl
1,22,6,3759,207,0,0,1,0,0,1,1,0,0,1,0,0,0,Volketswil
1,20,3,3503,35,1,0,0,0,0,1,1,0,0,1,0,0,0,Hedingen
1,21,12,2277,59,1,0,0,0,0,0,1,1,0,0,0,0,0,Fribourg
1,23,5,14329,444,1,1,1,0,0,1,1,0,0,1,0,0,0,Calw
1,19,15,9043,744,0,1,0,0,0,0,1,0,0,1,0,0,0,Langnau im Emmental
1,25,6,2519,60,0,1,0,0,0,0,1,0,0,0,1,0,0,Milano
1,22,1,2844,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
1,22,1,6086,233,0,0,0,0,0,0,1,0,0,1,0,0,0,Trier
1,19,8,827,7,1,1,1,0,0,0,1,0,0,1,0,0,0,Bollschweil
1,19,1,1396,25,0,0,0,0,0,1,1,1,0,0,0,0,0,Thyez
1,23,5,6358,195,1,1,1,0,0,1,1,0,0,1,0,0,0,Kerns
1,22,8,2408,33,0,0,0,0,0,0,1,0,0,1,0,0,0,Turgi
1,21,3,1649,70,0,1,0,0,0,0,1,1,0,0,0,0,0,Chavannes-près-Renens
1,22,9,241,3,0,0,0,0,0,1,1,0,0,1,0,0,0,Frankfurt am Main
1,22,7,4772,55,1,1,1,0,0,1,1,0,0,1,0,0,0,Lahr/Schwarzwald
1,19,14,5402,141,0,1,0,0,0,1,1,0,0,0,1,0,0,Brusasco
1,23,4,10730,475,0,1,0,0,0,1,1,0,0,1,0,0,0,Bern
1,23,7,5544,202,0,1,0,0,0,1,1,0,0,0,1,0,0,Torino
1,22,6,4382,87,1,1,1,0,0,0,1,0,0,1,0,0,0,Köln
1,20,3,8060,167,1,1,1,0,0,0,1,0,0,1,0,0,0,Jenaz
1,21,23,8351,214,0,0,0,0,0,0,2,0,0,1,0,0,0,Freiburg im Breisgau
1,21,4,1090,123,0,0,1,0,0,0,1,0,0,1,0,0,0,Basel
1,22,3,1572,17,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,21,13,11117,132,1,0,0,0,0,1,1,0,0,1,0,0,0,Wetzikon
1,23,4,2383,49,1,1,1,0,0,0,1,0,0,1,0,0,0,Krauchthal
1,20,4,8649,471,1,1,0,0,0,0,1,1,0,0,0,0,0,Vesoul
1,25,6,6210,184,1,1,1,0,0,1,1,0,0,1,0,0,0,Stuttgart
1,22,9,2485,70,0,0,0,0,0,1,1,1,0,0,0,0,0,Plombières-lès-Dijon
1,20,3,9245,343,1,0,0,0,0,1,1,1,0,0,0,0,0,Chambéry
1,19,5,7577,191,1,1,0,0,0,1,1,0,0,1,0,0,0,Rubigen
1,20,12,3716,60,0,0,0,0,0,1,1,1,0,0,0,0,0,Chambéry
1,24,1,252,1,1,1,0,0,0,0,1,0,0,1,0,0,0,Mainz
1,20,6,5876,89,1,0,0,0,0,0,1,0,0,1,0,0,0,Waldshut-Tiengen
1,26,0,19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Laxou
1,21,4,9745,588,0,0,1,0,0,1,1,0,0,1,0,0,0,Müntschemier
1,24,7,2555,57,1,1,0,0,0,0,1,1,0,0,0,0,0,Echallens
1,21,2,1813,25,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,24,7,9841,242,1,0,0,0,0,0,1,0,0,1,0,0,0,Frauenfeld
1,21,4,9809,309,0,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,24,7,6446,425,1,1,1,0,0,0,3,1,1,0,0,1,0,Ollon
1,19,6,2967,31,1,1,0,0,0,1,1,0,0,1,0,0,0,Kandern
1,19,12,8182,377,1,1,1,0,0,1,1,0,0,1,0,0,0,Bern
1,22,2,5880,340,1,1,1,0,0,0,1,0,0,0,0,1,0,Valencia
1,23,6,3844,118,0,1,0,0,0,0,1,0,0,1,0,0,0,Hemmingen
1,24,0,4014,49,1,1,0,0,0,0,1,0,0,1,0,0,0,Lörrach
1,19,11,10433,312,1,1,1,0,0,1,1,1,0,0,0,0,0,Rumilly
1,23,3,3189,165,1,1,1,0,0,0,1,1,0,0,0,0,0,Evian-les-Bains
1,22,5,940,14,1,1,0,0,0,1,1,0,0,1,0,0,0,Zwillikon
1,23,4,3577,95,1,1,1,0,0,0,2,0,1,1,0,0,0,Luzern
1,25,4,4161,133,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,19,1,7475,186,1,1,0,0,0,1,1,1,0,0,0,0,0,Lyon
1,23,7,5553,231,0,1,1,0,0,1,1,0,0,1,0,0,0,Bern
1,22,4,5560,86,1,1,1,0,0,0,1,0,0,1,0,0,0,Dietikon
1,20,14,5811,91,1,1,1,0,0,1,1,0,0,1,0,0,0,Emmendingen
1,25,9,12238,264,0,0,0,0,0,0,1,0,0,1,0,0,0,Sankt Gallen
1,20,5,4962,177,0,1,0,0,0,0,1,1,0,0,0,0,0,Dole
1,21,9,7223,123,1,1,1,0,0,1,1,0,0,1,0,0,0,Wittlingen
1,22,5,1683,21,1,1,1,0,0,0,1,0,0,1,0,0,0,Luthern
1,20,2,10914,338,0,1,0,0,0,1,1,0,0,1,0,0,0,Zug
1,19,4,1375,35,1,1,1,0,0,1,1,1,0,0,0,0,0,Hombourg
1,22,3,7629,238,0,0,0,0,0,1,2,1,1,0,0,0,0,Chavornay
1,23,3,9323,222,1,1,1,0,0,0,4,1,1,1,0,1,0,Frankfurt am Main
1,24,2,1129,80,0,1,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,24,5,6210,454,1,1,1,0,0,0,1,1,0,0,0,0,0,Neuchâtel
1,24,2,3380,76,1,1,0,0,0,1,1,0,0,1,0,0,0,Basel
1,23,6,6245,222,1,1,0,0,0,0,2,0,1,1,0,0,0,Badung
1,26,5,8563,290,0,0,0,0,0,0,1,0,0,1,0,0,0,Frankfurt am Main
1,21,7,10601,377,1,0,0,0,0,0,1,0,0,1,0,0,0,Murg
1,23,4,4563,68,0,1,1,0,1,0,1,0,0,0,0,0,1,Frankfurt am Main
1,25,3,5646,248,0,0,1,0,0,0,1,0,0,1,0,0,0,Illnau-Effretikon
1,23,7,3173,75,1,1,0,0,0,1,1,0,0,1,0,0,0,Liestal
1,24,1,4492,105,1,0,0,0,0,0,2,0,0,0,0,0,0,Bern
1,21,1,2873,93,0,0,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,19,8,12715,308,1,0,0,0,0,1,1,0,0,1,0,0,0,Arisdorf
1,19,5,7319,263,0,0,0,0,0,0,1,1,0,0,0,0,0,Chambéry
1,20,4,6385,356,1,1,1,0,0,0,1,1,0,0,0,0,0,Saint-Genis-Pouilly
1,21,7,3263,81,0,0,0,0,0,0,1,1,0,0,0,0,0,Kaysersberg
1,22,10,9242,143,1,1,0,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,21,9,2721,50,0,1,1,0,0,1,1,0,0,1,0,0,0,Windisch
1,21,5,3931,137,0,1,0,0,0,0,1,1,0,0,0,0,0,Albertville
1,19,7,1679,53,1,0,1,0,0,0,1,1,0,0,0,0,0,Lyon
1,25,10,18201,1565,1,1,1,0,0,0,1,0,0,1,0,0,0,Basel
1,19,16,10034,645,1,1,1,0,0,0,1,1,0,0,0,0,0,Ecublens
1,21,0,288,15,1,1,0,0,0,0,1,1,0,0,0,0,0,İstanbulboğazı
1,25,8,3596,67,1,0,0,0,0,1,1,1,0,0,0,0,0,Fribourg
1,20,3,8790,106,1,1,1,0,0,1,1,0,0,1,0,0,0,Zürich
1,23,1,568,18,1,1,1,0,1,1,1,1,0,0,0,0,0,Vuippens
1,22,2,8414,543,1,1,1,0,0,0,1,0,0,1,0,0,0,Eymatt
1,22,2,4192,100,0,1,0,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,21,9,701,5,1,1,0,0,0,0,1,1,0,0,0,0,0,Roville-devant-Bayon
1,24,5,3042,31,1,1,1,0,0,0,1,0,0,1,0,0,0,March
1,22,3,1531,29,1,1,0,0,0,0,1,0,0,1,0,0,0,Schwyz
1,21,4,10148,183,1,0,0,0,0,0,1,0,0,0,1,0,0,Torino
1,25,3,4485,48,1,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,25,7,6978,203,1,1,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,19,11,9429,436,1,1,0,0,0,1,1,0,0,1,0,0,0,Basel
1,23,5,4395,132,1,1,1,0,0,0,1,0,0,1,0,0,0,Bern
1,19,4,4550,110,1,0,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,26,3,5780,283,1,0,0,0,0,0,1,1,0,0,0,0,0,Châteauroux
1,21,9,5148,291,1,0,0,0,0,0,1,1,0,0,0,0,0,Genève
1,23,3,1357,16,1,0,0,0,0,1,1,0,0,1,0,0,0,Oberentfelden
1,25,3,12413,746,1,0,1,0,0,1,1,1,0,0,0,0,0,Châtel-Guyon
1,20,1,1540,39,1,0,0,0,0,0,1,0,0,1,0,0,0,Lahr/Schwarzwald
1,20,4,5941,58,1,0,0,0,0,0,1,0,0,0,1,0,0,Torino
1,24,6,12192,267,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,24,7,17167,973,1,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,25,5,8559,270,0,0,0,0,0,0,4,1,1,1,0,0,1,Freiburg im Breisgau
1,24,17,6516,174,0,1,1,0,0,0,1,0,0,1,0,0,0,Kirchberg
1,22,2,8030,247,1,0,0,0,0,0,2,0,1,1,0,0,0,Heilbronn
1,20,4,10430,334,1,1,0,0,0,0,1,1,0,0,0,0,0,Grenoble
1,19,3,2386,49,0,0,0,0,1,0,1,1,0,0,0,0,0,Lyon
1,19,2,8497,601,1,0,0,0,0,0,1,1,0,0,0,0,0,Annemasse
1,23,2,3542,74,0,1,0,0,0,0,1,0,0,1,0,0,0,Bonn
1,21,8,6622,177,1,0,0,0,0,1,1,0,0,1,0,0,0,Brugg
1,23,5,828,16,0,1,0,0,0,1,1,0,0,1,0,0,0,Lax
1,25,8,17332,782,1,1,1,0,0,1,1,1,0,0,0,0,0,Lyon
1,19,3,194,0,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,22,4,8186,184,1,1,1,0,0,0,1,0,0,1,0,0,0,Bonn
1,21,7,10250,643,1,1,0,0,0,1,1,1,0,0,0,0,0,Aulnay-sous-Bois
1,24,4,3313,105,1,1,1,0,0,0,1,1,0,0,0,0,0,Saint-Félix
1,20,4,11393,293,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,19,4,874,19,1,1,1,0,1,0,1,0,0,0,1,0,0,Moncalieri
1,20,12,5295,107,1,1,1,0,0,0,1,0,0,1,0,0,0,Bad Krozingen
1,23,26,1957,30,1,0,0,0,0,0,1,0,0,0,1,0,0,Locarno
1,20,7,1576,42,1,0,0,0,0,0,1,1,0,0,0,0,0,Oyonnax
1,22,3,2215,47,0,1,0,0,0,1,1,0,0,1,0,0,0,Solothurn
1,24,8,3952,53,0,1,0,0,0,0,1,0,0,1,0,0,0,Allschwil
1,26,2,4772,111,1,1,1,0,0,0,1,0,0,1,0,0,0,Ulm
1,23,1,3683,131,0,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,19,1,902,7,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,22,0,10925,628,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,23,4,8696,567,1,1,0,0,0,0,1,1,0,0,0,0,0,Bernex
1,22,2,4541,152,1,1,1,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,23,1,3949,190,0,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,22,3,2049,75,1,0,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,25,3,751,16,0,1,0,0,0,1,1,1,0,0,0,0,0,Vauvillers
1,21,3,1180,28,0,1,0,0,0,0,1,1,0,0,0,0,0,Nancy
1,28,5,0,0,0,0,0,0,0,1,5,1,1,1,0,1,1,London
1,22,1,7825,187,1,1,1,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,22,3,3473,41,0,1,0,0,0,1,1,0,0,0,1,0,0,Cossato
1,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Dresden
1,24,13,5163,198,1,1,0,0,0,0,1,0,0,1,0,0,0,Basel
1,24,4,3781,133,0,1,0,0,0,0,1,1,0,0,0,0,0,Monthey
1,23,1,4033,304,1,1,1,0,0,1,1,1,0,0,0,0,0,Albigny-sur-Saône
1,22,6,3366,78,0,0,0,0,0,1,1,0,0,1,0,0,0,Bern
1,19,4,7858,403,1,1,0,0,1,0,1,1,0,0,0,0,0,Annemasse
1,22,17,4088,100,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,21,13,6920,90,1,1,0,0,0,0,1,0,0,1,0,0,0,Offenburg
1,20,3,2476,42,1,1,1,0,0,1,1,0,0,1,0,0,0,Lenzburg
1,20,14,5021,135,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,20,4,5457,83,0,0,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,23,4,2472,30,1,0,0,0,0,0,1,0,0,1,0,0,0,Waldshut-Tiengen
1,26,1,51,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Ravensburg
1,23,1,4196,207,1,1,1,0,0,0,1,1,0,0,0,0,0,Genève
1,19,4,855,12,1,0,0,0,1,0,1,0,0,0,1,0,0,
1,20,4,7603,129,0,1,0,0,0,1,1,0,0,1,0,0,0,Emmendingen
1,19,3,7443,346,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,19,12,9175,451,1,1,1,0,0,0,1,0,0,0,1,0,0,Torino
1,21,2,1943,94,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,3,5830,119,1,0,0,0,0,0,1,0,0,1,0,0,0,Kyburg
1,23,26,8781,205,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,4,5147,413,1,1,0,0,0,0,3,1,1,0,1,0,0,Besançon
1,24,8,383,4,0,1,0,0,0,0,1,1,0,0,0,0,0,Héricourt
1,25,4,3886,58,1,1,1,0,0,0,1,0,0,1,0,0,0,Lörrach
1,23,7,7093,228,1,1,1,0,0,0,1,0,0,1,0,0,0,Bern
1,21,8,7001,364,1,1,1,0,0,1,2,1,0,1,0,0,0,Biel
1,24,7,3413,65,0,1,0,0,0,0,1,1,0,0,0,0,0,Les Haies
1,22,2,4492,81,0,0,0,0,0,1,1,0,0,1,0,0,0,Mannheim
1,22,2,735,17,1,1,0,0,0,0,1,1,0,0,0,0,0,Yverdon-les-Bains
1,22,4,4853,242,1,1,0,0,0,0,1,1,0,0,0,0,0,
1,23,4,1626,36,0,1,0,0,0,1,1,0,0,1,0,0,0,Einsiedeln
1,23,6,3844,87,0,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,19,12,367,2,1,0,0,0,0,0,1,0,0,0,1,0,0,Mezzomerico
1,20,4,1578,52,1,0,0,0,0,0,1,1,0,0,0,0,0,Sampigny
1,22,6,2383,120,0,1,0,0,0,0,2,0,0,1,1,0,0,Frankfurt am Main
1,22,3,1495,50,0,0,1,0,0,0,1,1,0,0,0,0,0,Annecy
1,19,6,1773,31,1,1,1,0,0,1,1,1,0,0,0,0,0,Mirecourt
1,24,4,3276,117,1,1,0,0,0,0,1,1,0,0,0,0,0,Versoix
1,19,5,5961,285,1,1,1,0,0,0,1,1,0,0,0,0,0,Lausanne
1,19,3,3447,74,1,0,0,0,0,0,1,0,0,1,0,0,0,Therwil
1,20,5,4099,100,1,0,1,0,0,0,1,0,0,1,0,0,0,
1,22,4,10192,350,0,0,1,0,0,0,2,1,0,1,0,0,0,Basel
1,21,2,3849,172,1,0,0,0,1,0,1,1,0,0,0,0,0,Monthey
1,22,4,2178,67,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,21,10,6386,201,1,1,1,0,0,0,1,1,0,0,0,0,0,Ependes (FR)
1,19,3,1494,20,1,1,0,0,1,1,1,1,0,0,0,0,0,Chalon-sur-Saône
1,19,9,2609,37,0,0,1,0,0,1,1,0,0,1,0,0,0,Zuchwil
1,21,4,3797,250,0,0,0,0,0,1,1,1,0,0,0,0,0,Lausanne
1,23,2,2964,78,0,1,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,23,5,5196,294,0,0,1,0,0,0,1,1,0,0,0,0,0,Neuchâtel
1,19,11,3145,63,1,1,1,0,1,1,1,0,0,1,0,0,0,Merenschwand
1,19,1,2737,61,1,1,1,0,0,0,1,0,0,1,0,0,0,Rothrist
1,19,3,5822,342,0,0,0,0,0,0,3,1,1,1,0,0,0,Yverdon-les-Bains
1,20,7,9969,379,1,1,1,0,0,0,1,0,0,1,0,0,0,Basel
1,23,3,2180,53,0,0,0,0,0,1,4,1,1,0,0,1,0,Paris
1,22,2,3989,113,0,0,0,0,0,0,1,1,0,0,0,0,0,Genève
1,22,4,4043,172,1,1,1,0,0,1,1,0,0,1,0,0,0,Wesseling
1,22,1,3089,55,0,0,1,0,1,1,2,1,0,1,0,0,0,Niderrüti
1,22,5,6464,324,0,0,0,0,0,0,1,1,0,0,0,0,0,Fribourg
1,21,3,4403,85,1,1,0,0,0,1,1,1,0,0,0,0,0,Lausanne
1,25,3,6189,123,0,1,0,0,0,0,1,0,0,1,0,0,0,Emmendingen
1,21,6,814,58,1,1,1,0,0,0,1,1,0,0,0,0,0,Annecy
1,20,8,2706,48,1,1,1,0,0,0,1,1,0,0,0,0,0,Longvic
1,20,23,4833,86,0,1,0,0,0,1,2,0,0,1,0,0,0,Freiburg im Breisgau
1,20,13,3263,93,0,0,1,0,1,1,1,0,0,1,0,0,0,Freiburg im Breisgau
1,19,3,3321,105,1,1,0,0,0,0,1,1,0,0,0,0,0,Villers-le-Lac
1,20,3,3380,74,0,1,0,0,0,0,1,1,0,0,0,0,0,Albertville
1,19,9,5299,148,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,22,10,2980,32,0,0,1,0,0,0,1,0,0,1,0,0,0,Wasen im Emmental
1,19,8,6122,182,1,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,23,4,9024,259,1,1,0,0,0,1,2,0,1,1,0,0,0,Berlin
1,19,10,4323,108,1,1,0,0,0,0,1,1,0,0,0,0,0,Bussigny
1,19,1,805,64,1,0,0,0,0,0,1,1,0,0,0,0,0,Bonneville
1,19,4,9971,331,1,1,1,0,0,1,4,1,1,1,0,0,0,Lörrach
1,22,5,2646,23,1,1,1,0,0,1,1,0,0,1,0,0,0,Derendingen
1,25,5,9814,295,0,1,0,0,0,0,4,1,1,1,0,0,0,Aarau
1,21,22,9266,295,1,0,0,0,0,0,1,0,0,1,0,0,0,Basel
1,25,7,5061,132,0,1,0,0,0,0,1,0,0,0,1,0,0,Somma Lombardo
1,20,13,2128,40,0,1,0,0,0,0,1,0,0,1,0,0,0,Zollbrück
1,22,5,2070,31,1,1,1,0,0,0,1,0,0,1,0,0,0,Koppigen
1,19,3,4061,179,1,0,0,0,0,0,1,1,0,0,0,0,0,Genève
1,20,10,4883,196,1,1,0,0,0,0,1,1,0,0,0,0,0,La Sarraz
1,25,2,1327,41,0,1,0,0,0,0,1,1,0,0,0,0,0,Thonon-les-Bains
